Annual Tuition Fee (NPR),Admission Fee (NPR),Monthly Fee (NPR),Infrastructure Score,Student-Teacher Ratio,Average Academic Score (%),Total Enrolled Students,Scholarship % Availability,Technology Access Index,Fee Increase % (YoY)
90287,7948.0,3467,78.41539777601389,32.56545039153609,72.5805401345494,1229,9.392185613925594,47.070551987713856,6.899548192418444
67287,6746.0,4364,77.40573308796118,25.451545045896193,82.84249472996362,903,7.265478220234517,47.363815100312394,3.5533252064917917
42932,,3105,89.80632942919904,29.509218266500145,60.88888122004837,1065,2.4369151551281956,,6.852248137214004
48092,8372.0,5207,66.792474452417,22.113075808231372,54.23021525863467,1832,0.08025694837169972,55.8180737304327,5.675971094623905
45848,11802.0,4899,89.09354587728257, 28.120173798976325 ,81.73693080410209,1194,7.82051012140957,55.3792756466976,5.270337645549424
52434,11466.0,3515,78.53572776700256,22.128547358523356,74.67482062303144,812,18.954138940891017,84.48029848374331,3.366906773260575
51609,7648.0,2979,87.84806841100207, 12.521566639573702 ,39.635736228737265,1887,10.545138522043125,22.014357161664833,4.49964456624614
65945,8699.0,3152,63.440012945739014,24.334899659986682,98.8623249618474,1578,15.697970609933206,47.021994486907126,2.5317135380611635
68354,6613.0,3357,32.82968664808531,19.90039784467441,75.42196463960613,1014,22.982392005023122,69.20181084986952,7.922138817152964
63267,5197.0,5860,67.02212219931772,25.98318397552503,68.43394546211579,1610,2.843873915610679,82.60557893994722,3.275176004388533
47919,14475.0,2889,95.57674181808133,23.256581988464433,54.64806082738052,1750,25.495202164361576,53.56555330930256,5.355453056211341
52035,14075.0,3020,87.98096674896664,18.12726548283168,63.75042494740727,826,25.58264874053269,78.13713494673334,5.323178095848848
41792,11294.0,3137,65.8868280035246,27.260398077523796,54.29810402825745,252,21.056622305204467,46.46727155058157,4.505150459296244
42617,8960.0,3871,61.582751447353765, 27.012477111841903 ,60.68568483587388,769,15.80886854974067,60.22154114934403,9.009658786307678
67784,568.0,4229,87.19627553676317,24.65324946981379,55.823655590467304,750,18.250347273314567,47.798044652960456,4.654590467940149
57119,11997.0,5566,69.07613882962744,32.762206710968655,47.14412044017847,1928,17.428675760076437,18.571096639304194,6.600787334125988
38845,12534.0,2833,49.4371795807279,27.140533264185503,48.29982962271533,691,25.22766937317486,65.8879215766479,6.345016451092472
63155,8959.0,4611,86.14869494102733,21.481064303903242,59.00268689085375,1859,18.55096123777846,49.380229994960494,7.742704437503603
52145,,4223,82.74279501039706,24.328441230146527,90.46700352898203,401,15.850157625029924,,7.758166399019602
66467,11131.0,3194,85.40182013157143,23.34449334370048,61.17109605318007,994,15.421442701559716,55.748447876622734,5.55493869703757
43550,7040.0,3144,69.43520220047607,30.793795239764002,71.61689217070708,650,22.43216897677749,80.88645570998636,4.119043287304546
44106,8931.0,5308,72.15601059331227,21.320944995612408,52.98477747553953,1458,11.383157452688165,54.102100920711344,7.151136514845813
54831,8705.0,3722,63.05995135586777,25.936934755673715,72.46865948433549,255,11.923849422103096,52.83827020978374,8.162628225163955
55321,8743.0,1903,100.0,18.9504311438588,83.3943846439967,1612,17.03481997546779,70.40662073731048,4.323192710679498
47124,6366.0,4446,75.5640211748087,17.86958127849389,96.66098558952994,1035,11.103720774946856,65.83996125753619,4.818249810825566
28873,9305.0,5529,90.69114583205156,22.258036167458002,52.4523128372633,489,13.84146088089984,72.91919668117237,3.5924275262404235
604940,7122.0,4384,72.75808624953898,28.742613771566553,58.07325510385433,977,5.696474392474656,85.73267846372964,7.560291036278443
44281,6388.0,4336,51.85417322089435,17.609222371324634,60.38690709655701,192,16.367942350453713,40.689420300751344,4.772535211571072
820520,6890.0,3617,61.67712935828132,20.795019145850247,68.75792591417917,219,14.507786720782377,35.085215978934656,7.4140587696746
35579,5199.0,3339,53.64310810591388,26.618865175179778,83.922934601975,542,19.12114191260294,64.6980632109443,6.081653752997778
55920,8536.0,4884,58.80481069933533,27.53314610359435,83.69539675463975,1549,29.135833914349547,38.63398692659665,6.014665842202577
48132,11376.0,4484,70.3813012625773,21.12205430938306,39.56793696825227,1303,18.540991261535673,54.10447062737985,3.699130561248181
58046,8814.0,3560,42.288347256657254,17.32485053908869,71.39637839190455,1941,21.61404633197155,55.854332801423766,4.143476095627768
44288,9656.0,4526,53.03706954269441,18.521739882937872,46.86085300974602,724,23.593174825241803,61.25024525788985,4.693579036399288
62018,7756.0,2908,31.454933669767946,29.402347573593715,77.53078965954481,1557,12.835346534561932,38.62895067749301,1.0962577283682693
53461,9186.0,5263,48.18198338728291,21.972297474330137,73.09049457855252,770,25.90870688480603,55.0666057004879,6.808248906303372
34710,10171.0,4685,62.87413750019244,23.705292350382084,89.9354102130979,103,19.617126323195585,15.040709532739392,4.246411646674861
39848,8954.0,2983,69.42505895043166,19.149888691812897,68.11141481410151,214,9.541547161161422,84.37973781435872,4.051291497878383
41052,8316.0,7011,74.9321762739758,26.78209391949357,49.5289136976413,642,13.755221075683018,81.71082864317388,5.180926522459468
55396,,3972,100.0,32.12805315996211,45.192512364109746,1643,23.76404626961842,,3.7900828446078383
55057,9642.0,3694,92.47865223341866, 28.960251069142277 ,83.33649423787816,251,14.840597180454777,76.44712379275005,7.09055062833462
57659,5586.0,3775,74.33677785682387,25.38448182346538,64.63110565934008,189,17.026621297592886,80.97728677118951,3.7062853401669464
40667,10059.0,4422,45.09129953234585,24.562930152478483,50.373142506210954,1587,13.505622271158945,75.85101690109954,2.289571467960241
45563,15155.0,2911,90.1862384806581,20.222663114321293,50.25458214309795,697,28.01998173875142,69.19712558608751,4.898440427666488
47120,11790.0,5148,62.64427119537522,14.38236375661212,65.4689566681493,81,10.293135733099534,45.962199778386434,5.975870353207056
46384,8226.0,3840,69.48419257506399,27.414055199893543,69.71920110635791,907,11.745247058008331,29.598967918727684,6.2873374790652345
52852,11516.0,3411,66.07883331064527,20.38506729673361,55.08330543860271,501,9.573364358777779,24.513363930951733,3.7174313931383254
65232,,3531,79.99878708339278,19.264939000936117,60.772492442374805,1260,22.959451489003616,,3.475793935995218
54388,9063.0,5253,69.47140567840202,26.85968642444438,67.08099588769355,1973,14.114906638348112,36.10857381770752,4.394839641512233
68633,14440.0,four thousand,47.07378237754786,20.14799857457511,42.610983177501,548,10.987945759534004,32.141971388370834,3.8916875170743763
53147,5174.0,2237,86.51543739272613,19.44555739152441,48.5665674360674,1041,5.67131052269697,71.42691248156116,6.254807907164062
33708,11140.0,4674,84.49011248978319,24.73395111072086,50.39106669053264,234,21.008447696206446,54.83815443692252,3.1574140365661023
58637,6438.0,3371,85.87539819677906,16.716958217171687,68.63423364716844,91,19.86732552660728,61.854625877357634,4.073469686829047
44173,2529.0,5062,82.83277527803592,27.896558047789036,78.73435821050978,255,15.426568165605337,63.05885652468177,3.496925190602406
30803,8165.0,2213,48.36606257495798,29.947247587769656,59.676905690059435,1124,20.53628628222837,57.79075355597045,3.891068762555803
61882,13917.0,5039,51.77104095761422,20.983038466887297,71.48295146793849,1919,19.68919830035488,100.0,3.7478915927952574
49675,9711.0,3878,41.81011007032467,31.796144638985822,65.44610702907444,1420,13.942960765868166,33.72908644930831,4.44806305677667
28246,10004.0,5373,50.22460347630939,28.789368664428956,71.59538076182767,593,7.0671526842323145,72.06170993204522,6.066499126978517
34999,12173.0,3886,65.00486700099067,34.84334563021318,87.99172624411428,710,9.607700731182845,64.87109158105937,5.945909805133473
55085,8334.0,3011,52.00775122219628,26.103315365941842,60.59332006597329,1253,8.895239801136288,12.235527002011267,5.752119485043307
38568,6960.0,1908,67.05561055860392,20.979688130853006,35.14055823317396,1006,21.07706990402735,36.18236781532633,3.784540861284317
58491,,3985,51.29060805048914,13.208055873466574,54.601440533402794,1032,19.268617155062266,,2.2578008844489426
59386,3471.0,4163,77.04456670312715,18.88687786236494,60.202735695917625,1330,18.551988302848034,82.13990665129916,6.168080078704529
47893,8651.0,3730,41.39983091276851,35.74790050814586,64.2555899285323,293,11.834591847292202,32.17257596425884,7.710322436265042
55747,9413.0,6309,73.114428567447,30.93292060063013,53.765110080573734,1883,0.0,69.52609318469543,4.072053072919488
50543,9376.0,4490,66.42145860351293,36.24533964407654,44.69096587024205,824,12.590503301493092,100.0,4.792437453246697
52680,12848.0,965,56.32425287188844,23.039923106871804,73.86621599167009,920,16.890258386990894,53.11763450543774,4.044608983327931
80098,14405.0,4520,87.985579752377,32.788282354539184,50.83500494597404,1884,32.73020131884246,44.82114425103475,10.946721444108766
44105,9273.0,5083,82.02875330555969, 18.757728739610265 ,86.09360414517798,426,13.28352468961277,40.386504363939146,6.545505558640498
56593,9146.0,3281,54.90013605270316,21.827273378381992,86.3752733184632,836,15.508777660501273,55.55624784747697,6.489842916223471
61884,7797.0,5083,85.61951765786914,17.528489974526313,61.44522767138268,946,17.62050825609225,100.0,5.770713001294578
68268,9308.0,4380,73.38620318914465,33.30542466288683,64.52247577862154,1643,24.60205609994624,51.47579642687787,6.143477962706857
53278,6692.0,5789,64.4473409167564,22.176612303607815,49.75290226394175,1974,3.8741288880403353,40.05093727277533,9.907584691334584
60683,11831.0,2970,70.86854920798586,31.7976723700267,73.57618637327151,1994,15.79661524351867,37.24049479080423,3.609349953378236
58472,6053.0,4636,63.53731231423963, 26.53833708038771 ,58.310121382580476,1487,14.875705599035674,72.99164217154089,2.4661921368295205
47894,10932.0,4449,36.48423202659759,20.233266698958456,60.97472879608003,431,20.665285574174476,48.419781141939964,5.497205530157753
53516,13687.0,4917,47.562082995484104,29.136857579603273,86.4500673502658,1123,10.97452028965058,38.80994687992832,5.995448779673364
51690,10772.0,5135,80.95039058626699,18.953582231800258,60.16400702701155,522,19.486522424940972,66.62667150913762,5.624143188704081
48066,14525.0,5456,73.70937099455453,20.472620698728218,84.01463307697574,271,13.727185608644945,59.52275847360572,5.153219560012541
51096,5997.0,5583,81.15635749483815,22.435419188692514,71.35454423200359,1653,14.622097380239154,53.35042579514404,4.556831406435683
22484,7109.0,4749,75.60520448987106,29.720267515822943,64.86604026812603,422,14.949141917156583,82.84997385303592,4.066015148795016
68792,8669.0,3844,70.53808136173087,20.98799450833495,62.50056468055599,1479,11.539666160230064,77.81239006279691,6.967635371660901
48954,8570.0,3100,71.20404293037062,34.493826105582826,71.66884472275727,615,0.0,53.255534743693914,6.8655355449244215
46059,10741.0,3328,60.20888619648128,22.422008225024353,100.0,933,5.385211239748369,71.62735191082714,6.294075851182358
56461,5610.0,2821,89.60060777641448,30.204007543350787,58.151222876395394,1525,14.298241123411989,91.90330091282058,4.8733267223916465
43341,9688.0,4417,53.490206069504026,23.420611699689502,58.125525150647725,1335,14.309472227515592,56.73753523444723,5.358600363647347
59026,13157.0,3041,76.61736860503879,17.5592974653049,50.43932646132297,1646,16.787171751768987,73.30312161819897,8.51156745079766
42605,,3802,67.85979378518849,23.766580676759485,48.248364281413615,1207,20.975359037434984,,1.5109570871251443
64425,12138.0,4441,73.26347531582672,20.824753606002513,33.41637308209362,1949,30.095676507916043,42.7424042250228,5.575464688910171
64243,7594.0,2795,67.11918356446057,19.61816532516929,64.52291130489057,1270,17.326817706621497,61.2329149403063,1.7339312510668234
50311,8973.0,4607,58.773529552050235,27.156613624502782,69.68238842015523,1532,21.564843862233754,41.868871349421006,4.211852280855515
48100,10832.0,3863,82.92355426217793,28.952709914014594,63.840567575579186,519,15.33386523520485,68.46110438094044,4.714051162290141
41077,6231.0,5027,55.82346324289567,24.786740131960624,76.93451533855001,412,14.562793323648076,73.12742892040825,5.280894100292709
41277,7634.0,4454,40.707905881015876,25.327286065617724,64.49095802745339,1425,26.644570518878766,75.55694615522589,11.479935323569237
52122,8865.0,1951,60.852165491249096,14.703562717729508,71.11407077632903,228,9.959647972510343,43.070481776868874,2.6119299531849545
25958,8116.0,3729,85.63915098909042,23.956273231520612,50.09825454893623,1302,13.573276559942387,51.81345725319684,3.3196216606469617
57856,11520.0,4336,79.6513664110369,30.94072847248992,55.36377204473518,681,14.02537335212067,52.567064899654575,6.6296016712421615
63281,6710.0,4948,72.03169514111987,31.523519117291364,68.38734365523615,1907,6.0950076021402975,55.80008421560581,7.62916340812127
52004,7374.0,4155,74.06860922227169,29.200840102105364,71.37625515681493,297,3.6560048449165237,40.19976667476326,4.083008758048787
53427,15415.0,3749,80.23244069441563,19.734413212759666,55.66763446648339,1002,20.37218699466773,86.31429147963178,5.045891636093603
47107,10261.0,4327,65.52917424593207,28.376125922028944,55.19029001021103,651,13.995683897693631,58.16249278511962,5.457143231054862
28401,8867.0,5101,78.27048121999869,20.76641767814867,54.441829272102346,1126,3.9854752341283746,51.595725879256086,4.626979933651233
63526,9286.0,3019,59.04103392895359,29.533786415954317,50.195619682733856,1906,7.496789846818683,67.07324742726199,5.653273731643477
40005,9672.0,5250,50.44434943010607,21.962031508938658,70.09144421858794,1931,12.392663934207146,39.92849022854223,6.9842742011111145
35078,9517.0,4389,20.308670975886223,19.387446801102428,62.850748356258705,119,12.817679698344213,28.626837469833937,-1.4859500411849247
59242,12852.0,4186,45.324269090983805,22.96506557127438,50.62907819703296,1904,23.104344614274964,13.329324364796243,4.813142324225553
42075,12098.0,2494,66.79884952323181,23.93188638239154,67.2502689325408,1707,20.43201476422786,59.023116979683984,3.764861368143325
44233,,3134,73.98730144784055,25.595712230114888,53.93311229719426,1452,13.602014935678628,,5.653167411904256
50065,12237.0,5319,76.572827641969,23.75596330327306,74.72977518592086,919,14.792345422504841,49.86536169184948,0.8439576205754706
49315,5744.0,4942,63.005473585747154,26.9760228486342,54.23163616017373,990,8.224049632924066,92.74012789515766,5.665583862108722
51737,,4599,78.3051457616306,35.79129172306891,39.79275830776158,1155,21.068449360811826,,2.0223308246138054
59103,6759.0,2677,88.66813435681962,19.908617720671952,36.357757050835104,884,18.294831997966774,43.90171454453884,7.627946081032356
57549,10434.0,3971,67.35763531422022,18.59827098960731,44.57620405845222,1280,16.408285621925888,78.39147531878045,3.1644585707111266
40382,,2910,86.94197902682264,27.84245810278695,72.2172830304178,1400,15.137036448415746,,6.5772650416201515
39590,15154.0,5071,68.82238509746745,26.808606343267357,65.35352689359759,1804,7.412667010454428,100.0,5.403144931910816
39016,9389.0,5664,69.88613333031344,15.233453865732184,51.04646658857797,1605,4.83508681827429,67.59026298231913,1.7139192523240045
27123,5437.0,6105,83.93128831244728,16.281465357614877,51.827592610955605,230,15.056598768071314,78.40274511272938,4.00119108555808
43925,8560.0,4894,65.62755019863658,31.327048714440483,40.69164353570386,1114,8.561717011272854,62.3471594489527,3.569426965261542
34607,15319.0,4032,56.017062620752746,28.445149608279344,50.603279209022304,766,18.075342259251464,56.22017350353116,4.840325868041172
51535,10963.0,4013,81.6472158040117,25.74653428659197,87.7882041154322,430,13.323861955248855,73.35373342180942,3.6953778959469465
45484,9619.0,5809,59.86897284356187,23.008694011436166,71.76252890335988,106,22.35882658714705,66.99170964121106,3.9464846751177065
63200,9002.0,4077,61.75326854416781,21.52489431421013,75.6605451791658,1007,2.4775696931211915,49.216156701677306,5.512924291612144
47157,7216.0,2994,90.0253412249323,26.02303642272465,73.882331562092,1521,15.20975082822359,47.94442736826689,1.7505041915841701
50862,8822.0,5280,79.26503210784729,35.22568180358433,60.61527687439507,264,18.66866690182392,100.0,0.15872236131252038
45961,8775.0,3968,51.490538727752515,20.968262147791023,62.37258199861304,95,15.718843890001652,66.89787386427963,3.4678910996712364
31178,5900.0,4332,68.43730139434439,26.571497975822886,58.09322232865136,1090,19.103960377066734,71.8687556566384,4.401339540397555
39483,5520.0,4036,74.72332126914145,28.65953719416259,56.496692740781185,854,23.116435539042996,46.632265134453995,5.515448428287186
38097,16680.0,4516,54.848533377431856,27.71943312687444,83.72437913461894,243,20.36429022261888,89.51669339090279,5.836876685728591
47429,9831.0,5463,100.0,24.560607886262574,61.65638673998926,257,25.01416468473764,43.358923885815685,4.476241257093927
46917,5531.0,4294,68.84850371353522,24.760763652750168,58.851253114473835,757,19.639059239657122,99.23777618587248,7.245204743448944
60648,11487.0,4641,71.83485846933577,26.064419448129673,65.45278780537107,50,13.73012067835144,74.36935347841323,5.088777938455372
41743,,3697,82.45423687667821,22.4622387843407,53.19554134831354,291,21.010410317443487,,4.135708945681755
40063,12848.0,2269,54.368798967359325,21.363611002330845,69.37086968211483,1048,18.13957155816877,55.532710612884394,4.94629595467701
53331,9696.0,3797,64.80853647009765,30.908009077943007,47.67598174733865,1153,18.67776391832513,62.973723904043,4.950019612865212
31644,10129.0,4383,85.81270192711074,19.007730797333316,78.89882256426245,1619,13.911915134510892,51.31653251033005,3.6448990485558443
73394,11472.0,3828,100.0,17.365577986156374,58.89688138684124,76,30.453482710500946,52.14541762384673,5.868349906125401
68745,12939.0,2722,83.68495561292026,24.27930813198601,55.46413045430079,55,16.604601458899296,98.58053013829971,6.757920709633521
61746,6282.0,5288,48.76741593348011,30.210596897869706,42.33683535866485,1889,13.807650753018326,67.34033772827797,5.757154866142819
36213,9044.0,2686,64.26912104833791, 20.032880453877958 ,52.34865597266255,1367,21.657079282027386,42.01469891112051,3.633667083538568
55564,9005.0,3461,49.16665152987942,26.419569659416684,77.83240256941643,371,20.03607641363742,19.421305559957815,3.195464102369023
50710,9144.0,4138,76.2836512427838,25.73661405923158,52.92622932739149,580,16.61648138067706,83.42209776201653,4.69254335306712
31573,10261.0,3365,83.20558927114467,17.611897717577513,52.95494743948861,1371,9.802177791285736,56.75439152762199,6.529831247742077
58067,10405.0,5028,75.12328792402353,24.26818651511648,65.95406672086119,740,19.678449013106295,76.12787904711274,4.296160936527765
41996,12664.0,2660,89.296395716947,38.72387419537831,68.02248644882651,933,9.392664043135083,77.39142895521087,5.85012647226142
40500,7159.0,3341,98.59639659754795,23.339485675503084,71.6009409284427,1246,17.518900057995076,71.5854424774376,4.60016509707051
47522,7007.0,3304,73.19364793912835,19.141349653830904,72.75630023712434,1088,19.362269330079194,86.40922751904664,6.025014854783992
60308,16379.0,3159,86.10088270419428,28.532324128450348,75.63873048940178,1945,13.736004696280585,67.95634207341186,3.825164364603432
53958,15332.0,4400,45.0153921323497,29.037036630527126,69.77450073592122,1490,10.350918790136582,54.45954766971023,6.218092501417273
62688,11700.0,4590,69.11820412995061,28.616235912947516,66.80841623072673,1427,18.549139372002447,100.0,2.982639134850757
24632,11589.0,3328,59.76890104224454,36.793020311868624,56.796664042479534,1355,36.955698616725144,58.936839915473065,4.167065102687864
44109,8030.0,3460,67.34957425591985,16.629588715939622,67.874895974301,301,10.337918067013327,52.2929611713409,6.609999149829516
48264,11779.0,3361,78.87426741889243,21.13116123023025,66.3030316960887,1750,0.0,49.526083634212235,6.7118452975584155
41183,13301.0,4167,77.78603507591828,22.737687929724544,67.99721070200287,1385,0.0,68.86844754106042,5.109156643128012
44703,3619.0,4435,50.251872044838365,37.26002913083149,80.7802935788452,545,7.376249310880408,76.68602542597489,5.489906375345351
35770,12183.0,3790,77.97869264161196,24.692125870484777,47.620315941254795,996,2.356866283476343,53.55040984418304,6.262102584588982
65376,11262.0,6561,87.43659657063631,30.584581935836255,80.84882469016594,435,8.90475892386624,47.486955030884275,5.535148211597172
58494,8361.0,4505,70.62076867482494,15.955995960812531,75.87519841848713,1682,14.687632924403934,35.394606848196986,7.24019736763253
57975,8348.0,4711,36.920977507004096,26.031175522632978,47.12211720840939,1517,23.305771588389852,67.16069073692721,1.4314444392929375
38015,9772.0,4883,90.44106392917537,11.09365911530825,57.83739583004996,364,25.351254927227544,80.9196676189373,5.785626595519262
49276,8525.0,4379,48.2867154475554,25.476447014771505,41.57844208418743,1950,26.304528383414713,50.35248388645165,6.270081962635061
48910,8321.0,4181,59.855268651285144,27.733089586807694,69.44132855768932,995,21.69348444849714,74.06747732572451,7.095147887108903
34202,8267.0,5229,77.73954182210694,39.693310203355175,62.01569972311398,506,0.0,82.97341190287943,4.78666426343279
47250,10771.0,4930,69.0594508964812,22.47890856984113,73.56133372570828,1561,10.975174611220346,46.70268380715744,3.8705268014770153
40389,8444.0,5142,65.04434419701252,26.375517567625735,61.926519055463814,1890,8.24191999830018,82.67152398728413,8.78684462181895
38060,,3841,60.515335645939295,18.851154967558685,99.72022975225974,1138,16.940606705934318,,3.885266149516622
39563,5826.0,4423,75.06194000098584,17.617093039293472,47.83975692067178,240,18.467371150483647,24.275529294283558,8.103819364224146
43189,13465.0,4536,60.00103876228153,16.085657402475448,54.90826032315934,227,16.05960514618561,61.45563690793601,3.8204490779202467
56553,9118.0,3081,78.19679377081691,18.590381747940356,82.98408614996899,1262,14.38330553395614,53.08359251073574,3.486768777518204
65937,6998.0,2346,62.06800849029536, 23.39455372619864 ,69.77361306722447,1282,12.095002751538347,51.857328245317035,3.1151389665008375
54070,7026.0,5548,74.91060283290798,32.04358601847176,59.013062960277786,199,9.630954265269335,43.5802249304659,5.406863848962355
86653,9247.0,3822,56.035485511782205,26.922489649996095,82.64960174334297,365,19.70633541978725,92.9192428943028,7.028223853273094
34438,12858.0,5759,84.0543761647987,26.021240586025776,35.4589991837202,416,28.16356721337509,62.78957737700438,3.966797283213923
39016,13021.0,4723,72.81423429717428,24.39717978443081,75.42714958815885,1231,17.18138340389265,55.49554967601385,7.6102588858956555
55024,12303.0,3238,65.23525462623181,19.08413454897665,75.56674907392431,1949,31.732182190096125,65.24631759614826,4.611811247134853
66802,10721.0,2444,28.33849282678061,23.282469849102327,46.36496642151947,1771,14.822271931354981,56.1972542033455,3.737763299370531
29537,8640.0,3244,74.86314297517016,22.93688291963292,64.02433606787307,1600,8.395326902971826,90.43079113701782,5.6860872474897155
57433,6712.0,4076,35.689460499138306,36.18988450310681,45.91633267495324,1341,7.752850394523432,79.4026559462948,1.8440850105945348
39356,9085.0,4472,66.65818673339503,26.19778119626104,63.363919125507564,230,15.216385875491602,52.610191622571506,7.175578298305268
46946,8192.0,4139,70.45790367411993,25.579973064742035,85.34081267759507,1416,8.664463579126902,18.618810358166805,2.3162007639274074
43074,13885.0,4745,68.9887147954139,37.15703404695618,76.63753643335133,1221,13.249846190587158,77.9051652618007,5.416309498728107
44023,5666.0,4576,71.59666392047055,25.726938816635904,35.41365589713766,723,22.751495600060718,64.6797504066347,2.44734998432411
37519,1746.0,4915,83.38992598978764,25.357507950324134,70.67231452712355,1279,20.36068941540273,37.47476426196679,8.633048513915806
78240,9230.0,4735,58.03294943913348,16.070362774998316,63.15140761573915,885,23.49757075821168,62.86288065190302,4.906416241317838
51090,12130.0,4450,72.25317994526124,25.78835494849903,46.31984106341825,1121,23.66460042636607,8.786174068041426,4.5709951479010895
43634,11526.0,2945,51.258288326917864,30.869267578924344,71.74184480188094,978,11.238513524403984,100.0,6.66402968372695
12914,7591.0,6214,41.048238320359275,25.107927408764706,67.4890765153113,162,19.99062254441986,78.49092276837467,6.684809580696261
60130,9878.0,4513,100.0,20.70948083484304,86.81346440859909,156,0.0,47.42000297834542,2.8782205015243596
53728,10326.0,4054,70.90403337251948,29.418737274888347,57.29900647505775,998,11.00048053457656,71.43611479342142,6.1385919658979535
28290,16490.0,4525,87.39965837495451,26.966044998833546,66.98124059079657,315,10.691458392868931,78.92285814406193,4.902761580030328
43766,11602.0,2279,54.60458599747252,22.18735516505824,65.02813875989423,1129,21.107884909684316,53.18683718373904,6.515179761030479
47919,5925.0,4290,79.61307421229554,20.239151983518298,64.07859636792206,480,21.856797416646994,38.842526026131246,2.6621667396385185
57456,15239.0,1315,53.57630705997855,12.659002705671806,54.17366366844419,216,14.533936659784823,81.92398533178725,5.606777332434915
22955,7898.0,4137,73.83888647610001,25.211922624374587,67.46115018257883,352,16.26569155321851,52.6068588814052,4.689298093630224
47091,6502.0,4885,41.309809325132136,27.47740703819498,85.3283312376274,377,9.580270662660933,57.27193038444019,1.5426898607988284
51065,11144.0,4957,78.38608745750787,29.38080552739351,79.62938905273286,1603,8.0098690912044,76.16277818995685,8.771558517793244
28073,5971.0,2138,54.34405902621468,30.044848475868974,59.17549684002754,1003,5.538311778080475,77.1724012097415,4.018422948494964
54435,12074.0,4578,85.47095609817761,29.63410428630482,65.21134592215283,1242,32.61074132639658,86.7833178075447,2.4489581175975332
49180,12014.0,5591,63.91820405633117,18.52259169915251,49.98014562861167,804,9.190623973251475,68.42477741446919,5.414401573164763
31579,11808.0,3187,49.05422192774036,22.39793915189897,39.616867995972825,675,17.743857152386102,100.0,5.608523814459214
45762,14697.0,4451,91.44895284013967,24.66371157239133,44.53412856943994,1107,26.462050742471757,41.29599517306606,5.072408441394178
45064,8845.0,3266,60.864113276971466,35.50869715242502,64.38742532068242,1622,15.71670061987775,38.76313433647218,5.9902132983200955
47394,9761.0,3613,84.935076539882,23.834758831672374,73.84393409923808,1798,0.4450036761016509,25.217578909558256,4.6082698174361125
42606,11286.0,3790,79.46615525209567,28.95893097557879,51.85379056560946,1648,12.473535591286808,73.21896006205696,6.498877813042988
57305,9811.0,2733,48.04310706039485,26.662732088898366,50.89606338422834,737,0.0,47.84684851673519,5.909188675455025
23556,9065.0,4374,58.06455341568719,24.823951860151247,66.94393113931963,268,9.213289300672344,42.76261145322164,5.23495629463508
44361,,4172,75.81128427116215,22.439424711454397,52.61139785266643,1083,13.597610374932287,,3.9009667839599405
57918,9571.0,5360,81.69770175795557,25.600592765650052,63.399655902601516,1537,0.3179938693495181,34.490877994051985,5.161257184630149
55736,15516.0,4717,75.18884207505165,26.013579313554544,52.3122483294659,1364,17.5255592013357,43.89019785100333,5.498889288956907
48820,9223.0,4480,96.88130484386835,27.033559969481693,78.96626744604582,118,12.71667760223991,38.28952275724642,2.9565458504818793
43083,12454.0,3436,50.67900192314005,12.115531889857905,80.96840976607528,342,25.99076762573852,30.938329151020625,1.2457138701921022
46830,13801.0,3010,66.91215356879844,27.720029877118844,59.99948521353502,1139,30.479661927861862,78.75987472247232,5.940509606329555
34451,8438.0,5533,55.82234775389225,25.480304896286285,66.51423921478886,1477,34.500114916050194,58.958944607770746,4.0136273965205955
60450,8417.0,4378,57.47743144836144,18.162629743438988,75.81706740554596,1661,0.0,58.56027870422089,3.4562921774052606
54055,8011.0,3509,86.62872439817588,26.542587384658983,52.786830011015155,924,6.36063309479127,27.9963363295617,4.734568243714707
40867,7762.0,5221,78.42127760430839,22.33163859151377,79.51742898036531,1088,7.437483585240189,100.0,5.214712315663002
53963,12691.0,3404,61.79926678286661,33.7046197672759,58.58740709524059,1908,15.626800016993274,70.23643521441457,5.919590611782806
27176,,5056,75.41677405866233,16.597021905703404,63.4694171921018,1980,16.459381983927983,,7.014925623980105
36280,9147.0,2522,65.00996019118426,28.29769687721847,63.97929119458696,1466,7.900311643674273,65.957542124533,3.8644937062542244
63545,12999.0,4576,71.18103996638278,28.712210975302717,57.2248992975797,953,16.463012321699857,73.24140227623019,3.3921287326988905
66276,8266.0,4740,46.41867471246538,20.510862408139527,76.72446100995523,1913,16.83392336496712,77.30630923783994,5.318963782216501
40793,10626.0,3274,73.12361005387253,27.94112869994633,74.62619310075875,570,31.794877346102695,62.495663771416474,5.187103769683104
42625,9877.0,2402,69.64561414641793,20.697459155129913,58.00799795759674,962,14.612404375930256,40.037933576950174,4.566561605745782
40669,8964.0,5688,67.66385590021729,21.231576766659987,64.07269042090432,1125,0.0,54.228660096876496,4.048777697427979
45088,6556.0,4180,66.0447554671978,27.58945669268329,80.15907617724052,637,10.729648832522287,90.32322999351067,4.649773200577847
47245,9465.0,4072,55.848134661551974,25.531007362176982,43.21110574004963,538,9.578739868246352,80.67683632437156,6.516735074019607
52694,11744.0,4899,93.17623100232845,21.2289372291833,54.63882281405873,610,20.309055279932377,78.28777052825784,3.0218651856969214
62361,,5309,86.76565146313901,30.981561305826048,56.6399361153692,1595,4.577561199663535,,5.966203563203068
46690,5847.0,4495,49.48521127609587,26.614036660158085,75.98087259404393,389,20.490519926271013,40.724613174154285,5.072737367404398
